Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality
P01-01-H-n07_fun_fwd-n06_fun_rev-rc-R2	P01-01-H-n07_fun_fwd-n06_fun_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	224.0	53.0	100.0	224.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-H-n07_gi_fwd-n05_gi_rev-rc-R2	P01-01-H-n07_gi_fwd-n05_gi_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	228.0	42.0	100.0	228.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-H-n07_gi_fwd-n07_gi_rev-rc-R2	P01-01-H-n07_gi_fwd-n07_gi_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	161.0	0.0	226.0	42.0	16.149068322981368	226.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-H-n07_gi_fwd-n08_gi_rev-rc-R2	P01-01-H-n07_gi_fwd-n08_gi_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6.0	0.0	225.0	42.0	50.0	225.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-H-n08_gi_fwd-n07_gi_rev-rc-R2	P01-01-H-n08_gi_fwd-n07_gi_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	226.0	42.0	66.66666666666666	226.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-H-n08_gi_fwd-n08_gi_rev-rc-R2	P01-01-H-n08_gi_fwd-n08_gi_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	118.0	0.0	225.0	41.0	16.101694915254235	225.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-H-n08_gi_fwd-n09_gi_rev-rc-R2	P01-01-H-n08_gi_fwd-n09_gi_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	224.0	42.0	33.33333333333333	224.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	
P01-01-H-n09_gi_fwd-n07_gi_rev-rc-R2	P01-01-H-n09_gi_fwd-n07_gi_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	226.0	42.0	100.0	226.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-H-n09_gi_fwd-n08_gi_rev-rc-R2	P01-01-H-n09_gi_fwd-n08_gi_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	225.0	42.0	100.0	225.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-H-n09_gi_fwd-n09_gi_rev-rc-R2	P01-01-H-n09_gi_fwd-n09_gi_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	122.0	0.0	224.0	42.0	20.491803278688526	224.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-H-n09_gi_fwd-n10_gi_rev-rc-R2	P01-01-H-n09_gi_fwd-n10_gi_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	43.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-A-n03_fun_fwd-n03_fun_rev-rc-R2	P01-02-A-n03_fun_fwd-n03_fun_rev-rc-R2.fq.gz	Conventional base calls	Illumina 1.5	2.0	0.0	24-25	53.0	100.0	24.5	pass	pass	fail	fail	pass	pass	warn	pass	fail	pass	
P01-02-A-n04_fun_fwd-n04_fun_rev-rc-R2	P01-02-A-n04_fun_fwd-n04_fun_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	226.0	53.0	100.0	226.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-A-n05_fun_fwd-n05_fun_rev-rc-R2	P01-02-A-n05_fun_fwd-n05_fun_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	225.0	54.0	100.0	225.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-A-n06_gi_fwd-n06_gi_rev-rc-R2	P01-02-A-n06_gi_fwd-n06_gi_rev-rc-R2.fq.gz	Conventional base calls	Illumina 1.5	1.0	0.0	227.0	42.0	100.0	227.0	pass	pass	fail	fail	pass	pass	pass	pass	fail	pass	
P01-02-A-n08_gi_fwd-n08_gi_rev-rc-R2	P01-02-A-n08_gi_fwd-n08_gi_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	225.0	41.0	100.0	225.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-B-n04_fun_fwd-n04_fun_rev-rc-R2	P01-02-B-n04_fun_fwd-n04_fun_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	226.0	55.0	100.0	226.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-B-n05_fun_fwd-n05_fun_rev-rc-R2	P01-02-B-n05_fun_fwd-n05_fun_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	225.0	54.0	100.0	225.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-02-C-n03_fun_fwd-n03_fun_rev-rc-R2	P01-02-C-n03_fun_fwd-n03_fun_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	227.0	54.0	100.0	227.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-C-n04_fun_fwd-n04_fun_rev-rc-R2	P01-02-C-n04_fun_fwd-n04_fun_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	226.0	54.0	100.0	226.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-C-n05_fun_fwd-n05_fun_rev-rc-R2	P01-02-C-n05_fun_fwd-n05_fun_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	25-225	53.0	100.0	126.0	pass	pass	pass	fail	fail	pass	warn	pass	fail	pass	
P01-02-D-n03_fun_fwd-n03_fun_rev-rc-R2	P01-02-D-n03_fun_fwd-n03_fun_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	227.0	54.0	100.0	227.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-D-n04_fun_fwd-n04_fun_rev-rc-R2	P01-02-D-n04_fun_fwd-n04_fun_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	226.0	53.0	100.0	226.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-D-n07_gi_fwd-n07_gi_rev-rc-R2	P01-02-D-n07_gi_fwd-n07_gi_rev-rc-R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	226.0	42.0	100.0	226.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
