Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality
P01-01-C-n04_fun_fwd-n05_fun_rev-R1	P01-01-C-n04_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18.0	0.0	222.0	60.0	22.22222222222222	222.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-C-n04_fun_fwd-n06_fun_rev-R1	P01-01-C-n04_fun_fwd-n06_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	222.0	60.0	100.0	222.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-C-n04_gi_fwd-n06_gi_rev-R1	P01-01-C-n04_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	225.0	47.0	100.0	225.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-C-n05_fun_fwd-n03_fun_rev-R1	P01-01-C-n05_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	60.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-C-n05_fun_fwd-n04_fun_rev-R1	P01-01-C-n05_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39.0	0.0	221.0	60.0	15.384615384615385	221.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	warn
P01-01-C-n05_fun_fwd-n05_fun_rev-R1	P01-01-C-n05_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3157.0	0.0	221.0	60.0	6.018371872030408	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-C-n05_fun_fwd-n06_fun_rev-R1	P01-01-C-n05_fun_fwd-n06_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8.0	0.0	221.0	60.0	50.0	221.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-C-n05_gi_fwd-n06_gi_rev-R1	P01-01-C-n05_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	33.0	0.0	224.0	46.0	30.303030303030305	224.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-C-n05_gi_fwd-n07_gi_rev-R1	P01-01-C-n05_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	224.0	46.0	100.0	224.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-C-n06_fun_fwd-n05_fun_rev-R1	P01-01-C-n06_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6.0	0.0	220.0	60.0	66.66666666666666	220.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-C-n06_fun_fwd-n06_fun_rev-R1	P01-01-C-n06_fun_fwd-n06_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	332.0	0.0	220.0	60.0	14.457831325301203	220.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-C-n06_gi_fwd-n05_gi_rev-R1	P01-01-C-n06_gi_fwd-n05_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5.0	0.0	223.0	47.0	40.0	223.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	
P01-01-C-n06_gi_fwd-n06_gi_rev-R1	P01-01-C-n06_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	715.0	0.0	223.0	47.0	9.65034965034965	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-C-n06_gi_fwd-n07_gi_rev-R1	P01-01-C-n06_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32.0	0.0	223.0	47.0	25.0	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-C-n06_gi_fwd-n08_gi_rev-R1	P01-01-C-n06_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	47.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-C-n07_fun_fwd-n06_fun_rev-R1	P01-01-C-n07_fun_fwd-n06_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	219.0	61.0	100.0	219.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-C-n07_gi_fwd-n06_gi_rev-R1	P01-01-C-n07_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	222.0	46.0	50.0	222.0	pass	pass	pass	fail	pass	pass	pass	warn	fail	pass	
P01-01-C-n07_gi_fwd-n07_gi_rev-R1	P01-01-C-n07_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	193.0	0.0	222.0	47.0	16.06217616580311	222.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-C-n07_gi_fwd-n08_gi_rev-R1	P01-01-C-n07_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	25.0	0.0	222.0	47.0	24.0	222.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-C-n08_gi_fwd-n06_gi_rev-R1	P01-01-C-n08_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	46.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-C-n08_gi_fwd-n07_gi_rev-R1	P01-01-C-n08_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4.0	0.0	221.0	46.0	50.0	221.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-C-n08_gi_fwd-n08_gi_rev-R1	P01-01-C-n08_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	830.0	0.0	221.0	46.0	13.132530120481928	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-C-n08_gi_fwd-n09_gi_rev-R1	P01-01-C-n08_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12.0	0.0	221.0	46.0	41.66666666666667	221.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-C-n09_gi_fwd-n08_gi_rev-R1	P01-01-C-n09_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13.0	0.0	220.0	47.0	61.53846153846154	220.0	pass	pass	pass	fail	warn	pass	pass	warn	fail	pass	pass
P01-01-C-n09_gi_fwd-n09_gi_rev-R1	P01-01-C-n09_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	329.0	0.0	220.0	47.0	20.66869300911854	220.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-C-n09_gi_fwd-n10_gi_rev-R1	P01-01-C-n09_gi_fwd-n10_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	220.0	47.0	100.0	220.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-C-n10_gi_fwd-n09_gi_rev-R1	P01-01-C-n10_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	219.0	47.0	100.0	219.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-D-n01_fun_fwd-n04_fun_rev-R1	P01-01-D-n01_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	225.0	60.0	100.0	225.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-D-n02_fun_fwd-n03_fun_rev-R1	P01-01-D-n02_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	224.0	60.0	100.0	224.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-D-n02_fun_fwd-n04_fun_rev-R1	P01-01-D-n02_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	224.0	60.0	50.0	224.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-D-n02_fun_fwd-n05_fun_rev-R1	P01-01-D-n02_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	224.0	60.0	100.0	224.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-D-n03_fun_fwd-n01_fun_rev-R1	P01-01-D-n03_fun_fwd-n01_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	60.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-D-n03_fun_fwd-n02_fun_rev-R1	P01-01-D-n03_fun_fwd-n02_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20.0	0.0	223.0	60.0	55.00000000000001	223.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	pass
P01-01-D-n03_fun_fwd-n03_fun_rev-R1	P01-01-D-n03_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1705.0	0.0	223.0	59.0	10.850439882697946	223.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-D-n03_fun_fwd-n04_fun_rev-R1	P01-01-D-n03_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34.0	0.0	223.0	59.0	29.411764705882355	223.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-D-n04_fun_fwd-n01_fun_rev-R1	P01-01-D-n04_fun_fwd-n01_fun_rev-R1.fq.gz	Conventional base calls	Illumina 1.5	1.0	0.0	222.0	60.0	100.0	222.0	pass	pass	fail	fail	pass	pass	pass	pass	fail	pass	
P01-01-D-n04_fun_fwd-n02_fun_rev-R1	P01-01-D-n04_fun_fwd-n02_fun_rev-R1.fq.gz	Conventional base calls	Illumina 1.3	3.0	0.0	222.0	60.0	33.33333333333333	222.0	pass	pass	fail	fail	warn	pass	pass	fail	fail	pass	
P01-01-D-n04_fun_fwd-n03_fun_rev-R1	P01-01-D-n04_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	51.0	0.0	222.0	60.0	23.52941176470588	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-D-n04_fun_fwd-n04_fun_rev-R1	P01-01-D-n04_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7046.0	0.0	222.0	60.0	3.1933011637808684	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-D-n04_fun_fwd-n05_fun_rev-R1	P01-01-D-n04_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19.0	0.0	222.0	60.0	26.31578947368421	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-D-n04_gi_fwd-n06_gi_rev-R1	P01-01-D-n04_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	225.0	47.0	100.0	225.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-D-n05_fun_fwd-n03_fun_rev-R1	P01-01-D-n05_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	60.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-D-n05_fun_fwd-n04_fun_rev-R1	P01-01-D-n05_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	45.0	0.0	221.0	60.0	24.444444444444443	221.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	warn
P01-01-D-n05_fun_fwd-n05_fun_rev-R1	P01-01-D-n05_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2668.0	0.0	221.0	60.0	6.409295352323838	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-D-n05_fun_fwd-n06_fun_rev-R1	P01-01-D-n05_fun_fwd-n06_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10.0	0.0	221.0	60.0	20.0	221.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-D-n05_gi_fwd-n06_gi_rev-R1	P01-01-D-n05_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21.0	0.0	224.0	46.0	38.095238095238095	224.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-D-n05_gi_fwd-n07_gi_rev-R1	P01-01-D-n05_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	224.0	46.0	66.66666666666666	224.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-D-n05_gi_fwd-n08_gi_rev-R1	P01-01-D-n05_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	224.0	46.0	100.0	224.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-D-n06_fun_fwd-n05_fun_rev-R1	P01-01-D-n06_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7.0	0.0	220.0	60.0	57.14285714285714	220.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-D-n06_fun_fwd-n06_fun_rev-R1	P01-01-D-n06_fun_fwd-n06_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	174.0	0.0	220.0	60.0	19.54022988505747	220.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	warn
P01-01-D-n06_gi_fwd-n05_gi_rev-R1	P01-01-D-n06_gi_fwd-n05_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	223.0	47.0	50.0	223.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-D-n06_gi_fwd-n06_gi_rev-R1	P01-01-D-n06_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	597.0	0.0	223.0	47.0	10.720268006700168	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-D-n06_gi_fwd-n07_gi_rev-R1	P01-01-D-n06_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	74.0	0.0	223.0	47.0	12.162162162162163	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-D-n06_gi_fwd-n08_gi_rev-R1	P01-01-D-n06_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	223.0	47.0	33.33333333333333	223.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	
P01-01-D-n07_gi_fwd-n06_gi_rev-R1	P01-01-D-n07_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4.0	0.0	222.0	47.0	50.0	222.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-D-n07_gi_fwd-n07_gi_rev-R1	P01-01-D-n07_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	450.0	0.0	222.0	47.0	13.777777777777779	222.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-D-n07_gi_fwd-n08_gi_rev-R1	P01-01-D-n07_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	27.0	0.0	222.0	47.0	25.925925925925924	222.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-D-n07_gi_fwd-n09_gi_rev-R1	P01-01-D-n07_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	222.0	46.0	100.0	222.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-D-n08_gi_fwd-n05_gi_rev-R1	P01-01-D-n08_gi_fwd-n05_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	47.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-D-n08_gi_fwd-n07_gi_rev-R1	P01-01-D-n08_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7.0	0.0	221.0	47.0	57.14285714285714	221.0	pass	pass	pass	fail	warn	pass	pass	warn	fail	pass	
P01-01-D-n08_gi_fwd-n08_gi_rev-R1	P01-01-D-n08_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	583.0	0.0	221.0	46.0	12.69296740994854	221.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-D-n08_gi_fwd-n09_gi_rev-R1	P01-01-D-n08_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	221.0	47.0	33.33333333333333	221.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	
P01-01-D-n09_gi_fwd-n08_gi_rev-R1	P01-01-D-n09_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	220.0	46.0	100.0	220.0	pass	pass	pass	fail	warn	pass	pass	pass	fail	pass	
P01-01-D-n09_gi_fwd-n09_gi_rev-R1	P01-01-D-n09_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	74.0	0.0	220.0	47.0	37.83783783783784	220.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-D-n10_gi_fwd-n09_gi_rev-R1	P01-01-D-n10_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	219.0	46.0	100.0	219.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-E-n01_fun_fwd-n03_fun_rev-R1	P01-01-E-n01_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	225.0	60.0	100.0	225.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-E-n02_fun_fwd-n03_fun_rev-R1	P01-01-E-n02_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8.0	0.0	224.0	60.0	50.0	224.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-E-n02_fun_fwd-n04_fun_rev-R1	P01-01-E-n02_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	224.0	60.0	100.0	224.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-E-n03_fun_fwd-n02_fun_rev-R1	P01-01-E-n03_fun_fwd-n02_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18.0	0.0	223.0	59.0	33.33333333333333	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-E-n03_fun_fwd-n03_fun_rev-R1	P01-01-E-n03_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2769.0	0.0	223.0	59.0	8.41459010473095	223.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-E-n03_fun_fwd-n04_fun_rev-R1	P01-01-E-n03_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16.0	0.0	223.0	59.0	31.25	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-E-n03_fun_fwd-n05_fun_rev-R1	P01-01-E-n03_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	59.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-E-n04_fun_fwd-n02_fun_rev-R1	P01-01-E-n04_fun_fwd-n02_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	222.0	59.0	100.0	222.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-E-n04_fun_fwd-n03_fun_rev-R1	P01-01-E-n04_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35.0	0.0	222.0	60.0	20.0	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-E-n04_fun_fwd-n04_fun_rev-R1	P01-01-E-n04_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5335.0	0.0	222.0	60.0	3.748828491096532	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-E-n04_fun_fwd-n05_fun_rev-R1	P01-01-E-n04_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17.0	0.0	222.0	60.0	17.647058823529413	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-E-n04_gi_fwd-n07_gi_rev-R1	P01-01-E-n04_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	225.0	47.0	50.0	225.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-E-n05_fun_fwd-n01_fun_rev-R1	P01-01-E-n05_fun_fwd-n01_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	221.0	59.0	100.0	221.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-E-n05_fun_fwd-n03_fun_rev-R1	P01-01-E-n05_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	60.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-E-n05_fun_fwd-n04_fun_rev-R1	P01-01-E-n05_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	38.0	0.0	221.0	60.0	18.421052631578945	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-E-n05_fun_fwd-n05_fun_rev-R1	P01-01-E-n05_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4347.0	0.0	221.0	60.0	4.99194847020934	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-E-n05_fun_fwd-n06_fun_rev-R1	P01-01-E-n05_fun_fwd-n06_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8.0	0.0	221.0	60.0	37.5	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	
P01-01-E-n05_gi_fwd-n06_gi_rev-R1	P01-01-E-n05_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11.0	0.0	224.0	46.0	36.36363636363637	224.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-E-n05_gi_fwd-n07_gi_rev-R1	P01-01-E-n05_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	224.0	47.0	50.0	224.0	pass	pass	pass	fail	pass	pass	pass	warn	fail	pass	
P01-01-E-n05_gi_fwd-n08_gi_rev-R1	P01-01-E-n05_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Illumina 1.5	1.0	0.0	224.0	46.0	100.0	224.0	pass	pass	fail	fail	pass	pass	pass	pass	fail	pass	
P01-01-E-n06_fun_fwd-n05_fun_rev-R1	P01-01-E-n06_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10.0	0.0	220.0	60.0	40.0	220.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-E-n06_fun_fwd-n06_fun_rev-R1	P01-01-E-n06_fun_fwd-n06_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	349.0	0.0	220.0	60.0	17.191977077363894	220.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-E-n06_gi_fwd-n04_fun_rev-R1	P01-01-E-n06_gi_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	58.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-E-n06_gi_fwd-n05_gi_rev-R1	P01-01-E-n06_gi_fwd-n05_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	223.0	47.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-E-n06_gi_fwd-n06_gi_rev-R1	P01-01-E-n06_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	200.0	0.0	223.0	47.0	13.0	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-E-n06_gi_fwd-n07_gi_rev-R1	P01-01-E-n06_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	85.0	0.0	223.0	47.0	22.35294117647059	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-E-n06_gi_fwd-n08_gi_rev-R1	P01-01-E-n06_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	223.0	47.0	66.66666666666666	223.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-E-n07_gi_fwd-n07_gi_rev-R1	P01-01-E-n07_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	609.0	0.0	222.0	47.0	9.852216748768473	222.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-E-n07_gi_fwd-n08_gi_rev-R1	P01-01-E-n07_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23.0	0.0	222.0	46.0	30.434782608695656	222.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-E-n07_gi_fwd-n09_gi_rev-R1	P01-01-E-n07_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	222.0	46.0	100.0	222.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-E-n08_gi_fwd-n05_fun_rev-R1	P01-01-E-n08_gi_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	57.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
