Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
P01-01-G-n06_gi_fwd-n08_gi_rev-R1	0.0	47.0	223.0	20.0	1.0
P01-01-G-n06_gi_fwd-n09_gi_rev-R1	0.0	46.0	223.0	20.0	1.0
P01-01-G-n07_gi_fwd-n06_gi_rev-R1	50.0	47.0	222.0	30.0	2.0
P01-01-G-n07_gi_fwd-n07_gi_rev-R1	86.95652173913044	46.0	222.0	27.27272727272727	23.0
P01-01-G-n07_gi_fwd-n08_gi_rev-R1	42.85714285714286	47.0	222.0	30.0	7.0
P01-01-G-n08_gi_fwd-n07_gi_rev-R1	0.0	47.0	221.0	20.0	2.0
P01-01-G-n08_gi_fwd-n08_gi_rev-R1	86.32075471698113	46.0	221.0	27.27272727272727	212.0
P01-01-G-n08_gi_fwd-n09_gi_rev-R1	33.33333333333334	47.0	221.0	30.0	3.0
P01-01-G-n09_gi_fwd-n08_gi_rev-R1	0.0	45.0	220.0	20.0	2.0
P01-01-G-n09_gi_fwd-n09_gi_rev-R1	66.15384615384616	47.0	220.0	27.27272727272727	65.0
P01-01-H-n02_fun_fwd-n03_fun_rev-R1	40.0	60.0	224.0	30.0	5.0
P01-01-H-n02_fun_fwd-n04_fun_rev-R1	0.0	60.0	224.0	20.0	1.0
P01-01-H-n03_fun_fwd-n02_fun_rev-R1	25.0	60.0	223.0	30.0	4.0
P01-01-H-n03_fun_fwd-n03_fun_rev-R1	84.68354430379746	59.0	223.0	36.36363636363637	790.0
P01-01-H-n03_fun_fwd-n04_fun_rev-R1	25.0	59.0	223.0	30.0	4.0
P01-01-H-n04_fun_fwd-n03_fun_rev-R1	0.0	60.0	222.0	30.0	1.0
P01-01-H-n04_fun_fwd-n04_fun_rev-R1	88.0392156862745	60.0	222.0	36.36363636363637	510.0
P01-01-H-n04_fun_fwd-n05_fun_rev-R1	40.0	60.0	222.0	30.0	5.0
P01-01-H-n04_fun_fwd-n06_fun_rev-R1	0.0	60.0	222.0	20.0	1.0
P01-01-H-n04_gi_fwd-n06_gi_rev-R1	0.0	47.0	225.0	20.0	1.0
P01-01-H-n05_fun_fwd-n04_fun_rev-R1	66.66666666666667	60.0	221.0	40.0	6.0
P01-01-H-n05_fun_fwd-n05_fun_rev-R1	86.72897196261682	60.0	221.0	27.27272727272727	535.0
P01-01-H-n05_fun_fwd-n06_fun_rev-R1	66.66666666666667	60.0	221.0	40.0	3.0
P01-01-H-n05_gi_fwd-n06_gi_rev-R1	42.85714285714286	47.0	224.0	20.0	7.0
P01-01-H-n05_gi_fwd-n07_gi_rev-R1	0.0	46.0	224.0	20.0	1.0
P01-01-H-n06_fun_fwd-n05_fun_rev-R1	20.0	60.0	220.0	30.0	5.0
P01-01-H-n06_fun_fwd-n06_fun_rev-R1	78.43137254901961	60.0	220.0	36.36363636363637	153.0
P01-01-H-n06_gi_fwd-n06_gi_rev-R1	87.93650793650794	47.0	223.0	27.27272727272727	315.0
P01-01-H-n06_gi_fwd-n07_gi_rev-R1	81.48148148148148	47.0	223.0	36.36363636363637	27.0
P01-01-H-n06_gi_fwd-n08_gi_rev-R1	0.0	47.0	223.0	20.0	2.0
P01-01-H-n07_fun_fwd-n06_fun_rev-R1	0.0	61.0	219.0	20.0	1.0
P01-01-H-n07_gi_fwd-n05_gi_rev-R1	0.0	47.0	222.0	20.0	1.0
P01-01-H-n07_gi_fwd-n07_gi_rev-R1	85.88957055214723	47.0	222.0	27.27272727272727	163.0
P01-01-H-n07_gi_fwd-n08_gi_rev-R1	66.66666666666667	46.0	222.0	40.0	6.0
P01-01-H-n08_gi_fwd-n04_fun_rev-R1	0.0	57.0	221.0	20.0	1.0
P01-01-H-n08_gi_fwd-n07_gi_rev-R1	33.33333333333334	47.0	221.0	30.0	3.0
P01-01-H-n08_gi_fwd-n08_gi_rev-R1	80.0	46.0	221.0	27.27272727272727	120.0
P01-01-H-n08_gi_fwd-n09_gi_rev-R1	66.66666666666667	46.0	221.0	40.0	3.0
P01-01-H-n09_gi_fwd-n07_gi_rev-R1	0.0	47.0	220.0	20.0	1.0
P01-01-H-n09_gi_fwd-n08_gi_rev-R1	0.0	47.0	220.0	30.0	2.0
P01-01-H-n09_gi_fwd-n09_gi_rev-R1	77.23577235772358	47.0	220.0	27.27272727272727	123.0
P01-01-H-n09_gi_fwd-n10_gi_rev-R1	0.0	47.0	220.0	20.0	1.0
P01-02-A-n03_fun_fwd-n03_fun_rev-R1	0.0	45.0	223.0	40.0	3.0
P01-02-A-n04_fun_fwd-n04_fun_rev-R1	0.0	60.0	222.0	30.0	1.0
P01-02-A-n05_fun_fwd-n05_fun_rev-R1	0.0	60.0	221.0	20.0	1.0
P01-02-A-n06_gi_fwd-n03_fun_rev-R1	0.0	37.0	223.0	30.0	1.0
P01-02-A-n06_gi_fwd-n06_gi_rev-R1	0.0	47.0	223.0	30.0	1.0
P01-02-A-n08_gi_fwd-n08_gi_rev-R1	0.0	46.0	221.0	20.0	1.0
P01-02-B-n04_fun_fwd-n04_fun_rev-R1	0.0	54.0	222.0	40.0	3.0
P01-02-B-n05_fun_fwd-n05_fun_rev-R1	33.33333333333334	60.0	221.0	30.0	3.0
P01-02-C-n03_fun_fwd-n03_fun_rev-R1	0.0	60.0	223.0	20.0	1.0
P01-02-C-n04_fun_fwd-n04_fun_rev-R1	0.0	60.0	222.0	20.0	1.0
P01-02-C-n05_fun_fwd-n05_fun_rev-R1	0.0	48.0	221.0	40.0	2.0
P01-02-D-n03_fun_fwd-n03_fun_rev-R1	0.0	59.0	223.0	20.0	1.0
P01-02-D-n04_fun_fwd-n04_fun_rev-R1	0.0	60.0	222.0	20.0	1.0
P01-02-D-n07_gi_fwd-n07_gi_rev-R1	0.0	46.0	222.0	20.0	1.0
P01-02-D-n09_gi_fwd-n09_gi_rev-R1	0.0	38.0	220.0	30.0	1.0
