Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality
P01-01-A-n01_fun_fwd-n05_fun_rev-rc-R1	P01-01-A-n01_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	225.0	60.0	100.0	225.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-A-n02_fun_fwd-n04_fun_rev-rc-R1	P01-01-A-n02_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	224.0	59.0	100.0	224.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-A-n03_fun_fwd-n02_fun_rev-rc-R1	P01-01-A-n03_fun_fwd-n02_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	223.0	60.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-A-n03_fun_fwd-n03_fun_rev-rc-R1	P01-01-A-n03_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	377.0	0.0	223.0	59.0	16.445623342175068	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-A-n03_fun_fwd-n04_fun_rev-rc-R1	P01-01-A-n03_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9.0	0.0	223.0	59.0	33.33333333333333	223.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	
P01-01-A-n03_fun_fwd-n05_fun_rev-rc-R1	P01-01-A-n03_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	59.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-A-n04_fun_fwd-n02_fun_rev-rc-R1	P01-01-A-n04_fun_fwd-n02_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	222.0	60.0	100.0	222.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-A-n04_fun_fwd-n03_fun_rev-rc-R1	P01-01-A-n04_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23.0	0.0	222.0	60.0	21.73913043478261	222.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-A-n04_fun_fwd-n04_fun_rev-rc-R1	P01-01-A-n04_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3656.0	0.0	222.0	60.0	4.020787746170678	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-A-n04_fun_fwd-n05_fun_rev-rc-R1	P01-01-A-n04_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15.0	0.0	222.0	60.0	13.333333333333334	222.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-A-n04_fun_fwd-n06_fun_rev-rc-R1	P01-01-A-n04_fun_fwd-n06_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	222.0	60.0	50.0	222.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-A-n04_gi_fwd-n06_gi_rev-rc-R1	P01-01-A-n04_gi_fwd-n06_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	225.0	46.0	100.0	225.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-A-n04_gi_fwd-n07_gi_rev-rc-R1	P01-01-A-n04_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	225.0	46.0	50.0	225.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-A-n05_fun_fwd-n01_fun_rev-rc-R1	P01-01-A-n05_fun_fwd-n01_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	60.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-A-n05_fun_fwd-n03_fun_rev-rc-R1	P01-01-A-n05_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	221.0	59.0	50.0	221.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-A-n05_fun_fwd-n04_fun_rev-rc-R1	P01-01-A-n05_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23.0	0.0	221.0	60.0	47.82608695652174	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-A-n05_fun_fwd-n05_fun_rev-rc-R1	P01-01-A-n05_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2342.0	0.0	221.0	60.0	6.447480785653288	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-A-n05_fun_fwd-n06_fun_rev-rc-R1	P01-01-A-n05_fun_fwd-n06_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9.0	0.0	221.0	60.0	66.66666666666666	221.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-A-n05_fun_fwd-n07_fun_rev-rc-R1	P01-01-A-n05_fun_fwd-n07_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	59.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-A-n05_gi_fwd-n06_gi_rev-rc-R1	P01-01-A-n05_gi_fwd-n06_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28.0	0.0	224.0	46.0	21.428571428571427	224.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-A-n05_gi_fwd-n07_gi_rev-rc-R1	P01-01-A-n05_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6.0	0.0	224.0	46.0	66.66666666666666	224.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-A-n06_fun_fwd-n02_fun_rev-rc-R1	P01-01-A-n06_fun_fwd-n02_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	220.0	59.0	100.0	220.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-A-n06_fun_fwd-n03_fun_rev-rc-R1	P01-01-A-n06_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	220.0	59.0	100.0	220.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-A-n06_fun_fwd-n04_fun_rev-rc-R1	P01-01-A-n06_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Illumina 1.3	1.0	0.0	220.0	60.0	100.0	220.0	pass	pass	fail	fail	pass	pass	pass	pass	fail	pass	
P01-01-A-n06_fun_fwd-n05_fun_rev-rc-R1	P01-01-A-n06_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28.0	0.0	220.0	60.0	50.0	220.0	pass	pass	pass	fail	warn	pass	pass	warn	fail	pass	warn
P01-01-A-n06_fun_fwd-n06_fun_rev-rc-R1	P01-01-A-n06_fun_fwd-n06_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2210.0	0.0	220.0	60.0	8.552036199095022	220.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-A-n06_fun_fwd-n07_fun_rev-rc-R1	P01-01-A-n06_fun_fwd-n07_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4.0	0.0	220.0	60.0	25.0	220.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	
P01-01-A-n06_gi_fwd-n04_gi_rev-rc-R1	P01-01-A-n06_gi_fwd-n04_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	47.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-A-n06_gi_fwd-n06_gi_rev-rc-R1	P01-01-A-n06_gi_fwd-n06_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	769.0	0.0	223.0	47.0	8.712613784135241	223.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-A-n06_gi_fwd-n07_gi_rev-rc-R1	P01-01-A-n06_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	150.0	0.0	223.0	47.0	21.333333333333336	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-A-n06_gi_fwd-n08_gi_rev-rc-R1	P01-01-A-n06_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4.0	0.0	223.0	47.0	50.0	223.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-A-n07_fun_fwd-n06_fun_rev-rc-R1	P01-01-A-n07_fun_fwd-n06_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	219.0	60.0	100.0	219.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-A-n07_gi_fwd-n06_gi_rev-rc-R1	P01-01-A-n07_gi_fwd-n06_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	222.0	47.0	100.0	222.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-A-n07_gi_fwd-n07_gi_rev-rc-R1	P01-01-A-n07_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	883.0	0.0	222.0	47.0	8.833522083805208	222.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-A-n07_gi_fwd-n08_gi_rev-rc-R1	P01-01-A-n07_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	42.0	0.0	222.0	47.0	16.666666666666664	222.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	warn
P01-01-A-n08_fun_fwd-n05_fun_rev-rc-R1	P01-01-A-n08_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	218.0	61.0	100.0	218.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-A-n08_gi_fwd-n07_gi_rev-rc-R1	P01-01-A-n08_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10.0	0.0	221.0	46.0	60.0	221.0	pass	pass	pass	fail	warn	pass	pass	warn	fail	pass	pass
P01-01-A-n08_gi_fwd-n08_gi_rev-rc-R1	P01-01-A-n08_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1033.0	0.0	221.0	46.0	10.454985479186835	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-A-n08_gi_fwd-n09_gi_rev-rc-R1	P01-01-A-n08_gi_fwd-n09_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18.0	0.0	221.0	47.0	38.88888888888889	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-A-n09_gi_fwd-n08_gi_rev-rc-R1	P01-01-A-n09_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11.0	0.0	220.0	46.0	63.63636363636363	220.0	pass	pass	pass	fail	warn	pass	pass	warn	fail	pass	pass
P01-01-A-n09_gi_fwd-n09_gi_rev-rc-R1	P01-01-A-n09_gi_fwd-n09_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	408.0	0.0	220.0	47.0	19.362745098039216	220.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-A-n09_gi_fwd-n10_gi_rev-rc-R1	P01-01-A-n09_gi_fwd-n10_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	220.0	46.0	100.0	220.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-A-n10_gi_fwd-n09_gi_rev-rc-R1	P01-01-A-n10_gi_fwd-n09_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	219.0	47.0	100.0	219.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-B-n02_fun_fwd-n03_fun_rev-rc-R1	P01-01-B-n02_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	224.0	60.0	100.0	224.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-B-n02_fun_fwd-n04_fun_rev-rc-R1	P01-01-B-n02_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	224.0	60.0	100.0	224.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-B-n03_fun_fwd-n03_fun_rev-rc-R1	P01-01-B-n03_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	109.0	0.0	223.0	59.0	27.522935779816514	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-B-n03_fun_fwd-n04_fun_rev-rc-R1	P01-01-B-n03_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6.0	0.0	223.0	60.0	66.66666666666666	223.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-B-n03_fun_fwd-n06_fun_rev-rc-R1	P01-01-B-n03_fun_fwd-n06_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	223.0	60.0	50.0	223.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-B-n04_fun_fwd-n03_fun_rev-rc-R1	P01-01-B-n04_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7.0	0.0	222.0	60.0	42.857142857142854	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	
P01-01-B-n04_fun_fwd-n04_fun_rev-rc-R1	P01-01-B-n04_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2122.0	0.0	222.0	60.0	5.32516493873704	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-B-n04_fun_fwd-n05_fun_rev-rc-R1	P01-01-B-n04_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6.0	0.0	222.0	60.0	33.33333333333333	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	
P01-01-B-n05_fun_fwd-n02_fun_rev-rc-R1	P01-01-B-n05_fun_fwd-n02_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	60.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-B-n05_fun_fwd-n03_fun_rev-rc-R1	P01-01-B-n05_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	60.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-B-n05_fun_fwd-n04_fun_rev-rc-R1	P01-01-B-n05_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7.0	0.0	221.0	60.0	42.857142857142854	221.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	
P01-01-B-n05_fun_fwd-n05_fun_rev-rc-R1	P01-01-B-n05_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	536.0	0.0	221.0	60.0	13.805970149253731	221.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-B-n05_fun_fwd-n06_fun_rev-rc-R1	P01-01-B-n05_fun_fwd-n06_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14.0	0.0	221.0	60.0	7.142857142857142	221.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-B-n05_gi_fwd-n06_gi_rev-rc-R1	P01-01-B-n05_gi_fwd-n06_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23.0	0.0	224.0	46.0	21.73913043478261	224.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-B-n05_gi_fwd-n07_gi_rev-rc-R1	P01-01-B-n05_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6.0	0.0	224.0	47.0	50.0	224.0	pass	pass	pass	fail	pass	pass	pass	warn	fail	pass	
P01-01-B-n06_fun_fwd-n04_fun_rev-rc-R1	P01-01-B-n06_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	220.0	60.0	100.0	220.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-B-n06_fun_fwd-n05_fun_rev-rc-R1	P01-01-B-n06_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	50.0	0.0	220.0	60.0	32.0	220.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	warn
P01-01-B-n06_fun_fwd-n06_fun_rev-rc-R1	P01-01-B-n06_fun_fwd-n06_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3935.0	0.0	220.0	60.0	5.819567979669631	220.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-B-n06_fun_fwd-n07_fun_rev-rc-R1	P01-01-B-n06_fun_fwd-n07_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5.0	0.0	220.0	60.0	40.0	220.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	
P01-01-B-n06_fun_fwd-n08_fun_rev-rc-R1	P01-01-B-n06_fun_fwd-n08_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	220.0	60.0	100.0	220.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-B-n06_gi_fwd-n05_gi_rev-rc-R1	P01-01-B-n06_gi_fwd-n05_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	223.0	47.0	50.0	223.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-B-n06_gi_fwd-n06_gi_rev-rc-R1	P01-01-B-n06_gi_fwd-n06_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	501.0	0.0	223.0	47.0	10.978043912175648	223.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-B-n06_gi_fwd-n07_gi_rev-rc-R1	P01-01-B-n06_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	133.0	0.0	223.0	47.0	19.548872180451127	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-B-n07_fun_fwd-n06_fun_rev-rc-R1	P01-01-B-n07_fun_fwd-n06_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	219.0	60.0	100.0	219.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-B-n07_gi_fwd-n06_gi_rev-rc-R1	P01-01-B-n07_gi_fwd-n06_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	222.0	46.0	66.66666666666666	222.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-B-n07_gi_fwd-n07_gi_rev-rc-R1	P01-01-B-n07_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	859.0	0.0	222.0	47.0	8.381839348079161	222.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-B-n07_gi_fwd-n08_gi_rev-rc-R1	P01-01-B-n07_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4.0	0.0	222.0	47.0	25.0	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	
P01-01-B-n08_gi_fwd-n07_gi_rev-rc-R1	P01-01-B-n08_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8.0	0.0	221.0	46.0	37.5	221.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	
P01-01-B-n08_gi_fwd-n08_gi_rev-rc-R1	P01-01-B-n08_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	74.0	0.0	221.0	47.0	16.216216216216218	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-B-n08_gi_fwd-n09_gi_rev-rc-R1	P01-01-B-n08_gi_fwd-n09_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17.0	0.0	221.0	46.0	47.05882352941176	221.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-B-n09_gi_fwd-n07_gi_rev-rc-R1	P01-01-B-n09_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	220.0	47.0	100.0	220.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-B-n09_gi_fwd-n08_gi_rev-rc-R1	P01-01-B-n09_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19.0	0.0	220.0	47.0	57.89473684210527	220.0	pass	pass	pass	fail	pass	pass	pass	warn	fail	pass	pass
P01-01-B-n09_gi_fwd-n09_gi_rev-rc-R1	P01-01-B-n09_gi_fwd-n09_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	596.0	0.0	220.0	47.0	18.624161073825505	220.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-B-n09_gi_fwd-n10_gi_rev-rc-R1	P01-01-B-n09_gi_fwd-n10_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	220.0	47.0	100.0	220.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-B-n10_gi_fwd-n09_gi_rev-rc-R1	P01-01-B-n10_gi_fwd-n09_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	219.0	47.0	100.0	219.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-C-n01_fun_fwd-n03_fun_rev-rc-R1	P01-01-C-n01_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	225.0	60.0	100.0	225.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-C-n01_fun_fwd-n05_fun_rev-rc-R1	P01-01-C-n01_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	225.0	59.0	100.0	225.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-C-n02_fun_fwd-n03_fun_rev-rc-R1	P01-01-C-n02_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4.0	0.0	224.0	60.0	50.0	224.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-C-n02_fun_fwd-n04_fun_rev-rc-R1	P01-01-C-n02_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	224.0	60.0	100.0	224.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-C-n03_fun_fwd-n02_fun_rev-rc-R1	P01-01-C-n03_fun_fwd-n02_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9.0	0.0	223.0	60.0	55.55555555555556	223.0	pass	pass	pass	fail	pass	pass	pass	warn	fail	pass	
P01-01-C-n03_fun_fwd-n03_fun_rev-rc-R1	P01-01-C-n03_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2050.0	0.0	223.0	59.0	8.829268292682926	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-C-n03_fun_fwd-n04_fun_rev-rc-R1	P01-01-C-n03_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10.0	0.0	223.0	59.0	60.0	223.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	pass
P01-01-C-n04_fun_fwd-n01_fun_rev-rc-R1	P01-01-C-n04_fun_fwd-n01_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	222.0	60.0	100.0	222.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-C-n04_fun_fwd-n03_fun_rev-rc-R1	P01-01-C-n04_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13.0	0.0	222.0	60.0	23.076923076923077	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-C-n04_fun_fwd-n04_fun_rev-rc-R1	P01-01-C-n04_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3592.0	0.0	222.0	60.0	4.649220489977728	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-C-n04_fun_fwd-n05_fun_rev-rc-R1	P01-01-C-n04_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18.0	0.0	222.0	60.0	22.22222222222222	222.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-C-n04_fun_fwd-n06_fun_rev-rc-R1	P01-01-C-n04_fun_fwd-n06_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	222.0	60.0	100.0	222.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-C-n04_gi_fwd-n06_gi_rev-rc-R1	P01-01-C-n04_gi_fwd-n06_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	225.0	47.0	100.0	225.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-C-n05_fun_fwd-n03_fun_rev-rc-R1	P01-01-C-n05_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	60.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
